公司标签,职位名称,公司名称,经纬度,jobid,薪资,城市,学历要求,经验要求,公司性质,行业,发布时间,薪资下限(k),薪资上限(k),平均薪资(k),省份,区域,详细地址,学历等级,经验年限
"['外商投资企业', '拥有节能环保技术', '海关高级认证', '经营年限全省同行前15%', '战略性新兴领域创新能力', '拥有发明专利', '专利授权量同领域前5%', '技术布局行业领先', '拥有工艺创新能力', '拥有绿色资质', '全市多家直营店']",高级软件工程师,新丰电器（深圳）,"['22.681964', '113.807895']",143536042,1.2-2万,深圳市-宝安区,本科,1年,外资（非欧美）,家具/家电/玩具/礼品,1.767E+12,12,20,16,广东省,宝安区,广东省深圳市宝安区福海街道宝安大道辅路,4,1
"['拥有节能环保技术', '知名品牌供应商', '上市企业供应商', 'A股上市', '发债企业', '高新技术企业', '国家企业技术中心', '央企供应商', '海关高级认证', '2024年胡润中国500强', '经营年限全国同行前5%', '绝对控股32家公司', '战略性新兴领域创新能力', '拥有高价值专利', '专利授权量同领域前50', '技术布局行业领先', '拥有绿色低碳技术', '拥有工艺创新能力', '拥有绿色资质', '拥有自主品牌', '旗下品牌同行前5%', '全国多家直营店', '大学生就业贡献']",软件工程师(HS1964）,大族激光科技产业集团,"['22.689783', '113.789503']",164216414,1-2万·14薪,深圳市-宝安区,本科,1年及以上,已上市,多元化业务集团公司,1.76469E+12,8.6,17.1,12.9,广东省,宝安区,广东省深圳市宝安区福海街道松福大道福海西站,4,1
"['旗下品牌同行前40%', '创新型中小企业', '专精特新企业', '拥有绿色资质', '高新技术企业', '双软认证企业', '战略性新兴领域创新能力', '拥有发明专利', '技术布局优于同行', '拥有自主品牌', '大学生就业贡献']",Android驱动工程师-初级,深圳市九州华科通讯,"['22.623941', '114.036564']",168493906,8千-1.2万,深圳市-龙华区,本科,无需经验,民营,家具/家电/玩具/礼品,1.76355E+12,8,12,10,广东省,龙华区,广东省深圳市龙华区民治街道向南新村塘水围二区,4,0
"['拥有工艺创新能力', '技术布局行业领先', '创新型中小企业', '大学生就业贡献', '拥有节能环保技术', '战略性新兴领域创新能力', '拥有专利']",测试工程师（应届生）,深圳市菲尼瑞斯科技,"['22.646266', '114.017658']",169428330,7千-1万·14薪,深圳市-龙华区,本科,在校生/应届生,民营,电子技术/半导体/集成电路,1.76373E+12,6,8.6,7.3,广东省,龙华区,广东省深圳市龙华区大浪街道龙胜路195号,4,0
"['旗下品牌同行前5%', '专精特新企业', '创新型中小企业', '国企供应商', '知名品牌供应商', '拥有节能环保技术', '国有企业', '上市企业子公司', '高新技术企业', '绝对控股2家公司', '战略性新兴领域创新能力', '拥有发明专利', '专利授权量同领域前10%', '技术布局行业领先', '拥有绿色资质', '大学生就业贡献']",电源软件测试工程师,长城电源技术,"['22.696247', '113.962375']",169745646,8千-1.2万·15薪,深圳市-宝安区,本科,在校生/应届生,国企,电子技术/半导体/集成电路,1.76659E+12,6.4,9.6,8,广东省,宝安区,广东省深圳市宝安区石岩街道禧图纸品印刷公司三民工业园,4,0
"['旗下品牌同行前20%', '2024年专利授权量同比高速增长', '知名品牌供应商', '上市企业供应商', '小巨人企业', '高新技术企业', '省级工程技术研究中心', '国企供应商', 'B轮融资', '绝对控股1家公司', '战略性新兴领域创新能力', '拥有节能环保技术', '拥有发明专利', '技术布局行业领先', '拥有工艺创新能力', '拥有绿色资质', '拥有自主品牌', '大学生就业贡献']",软件工程师（应届毕业生）,深圳市路远智能装备,"['22.747394', '113.8677']",165728205,8千-1.5万,深圳市-宝安区,本科,无需经验,民营,电子技术/半导体/集成电路,1.76356E+12,8,15,11.5,广东省,宝安区,广东省深圳市宝安区松岗街道田园路五指耙公园,4,0
"['小巨人企业', '省级工程技术研究中心', '专精特新企业', '拥有绿色资质', '拥有节能环保技术', '高新技术企业', '经营年限全国同行前20%', 'C轮融资', '绝对控股8家公司', '市县级政府引导基金投资', '战略性新兴领域创新能力', '拥有发明专利', '专利授权量同领域前5%', '技术布局行业领先', '拥有绿色低碳技术', '拥有工艺创新能力', '拥有自主品牌', '大学生就业贡献']",逆变器软件工程师,深圳市华美兴泰科技,"['22.715549', '114.39808']",154772031,1.3-2.6万,深圳市-坪山区,本科,1年及以上,民营,电子技术/半导体/集成电路,1.76521E+12,13,26,19.5,广东省,坪山区,广东省深圳市坪山区龙田街道兰竹东路松泽产业园,4,1
"['旗下品牌同行前40%', '创新型中小企业', '专精特新企业', '拥有发明专利', '拥有绿色资质', '高新技术企业', '战略性新兴领域创新能力', '专利授权量同领域前20%', '技术布局行业领先', '拥有绿色低碳技术', '拥有工艺创新能力', '大学生就业贡献']",应届毕业生研发岗,深圳优能电气,"['22.672803', '114.232699']",168870400,8千-1.5万,深圳市-龙岗区,本科,无需经验,民营,新能源,1.7626E+12,8,15,11.5,广东省,龙岗区,广东省深圳市龙岗区园山街道长金路30-1号恒通源工业园,4,0
"['大学生就业贡献', '专利授权量同领域前50', '拥有绿色低碳技术', '拥有工艺创新能力', '旗下品牌同行前10%', '拥有节能环保技术', '外商投资企业', '经营年限全国同行前5%', '绝对控股2家公司', '战略性新兴领域创新能力', '拥有高价值专利', '技术布局行业领先', '拥有自主品牌', '全国多家直营店']",硬件工程师-应届毕业生,瑞萨电子（中国）,"['22.544729', '113.963985']",169495886,1-1.8万·13薪,深圳市-南山区,本科,在校生/应届生,外资（非欧美）,电子技术/半导体/集成电路,1.7665E+12,9.2,16.6,12.9,广东省,南山区,广东省深圳市南山区沙河街道名商高尔夫球会,4,0
"['拥有绿色资质', '拥有节能环保技术', '知名品牌供应商', '上市企业供应商', 'A股上市', '高新技术企业', '小巨人企业', '省级工程技术研究中心', '央企供应商', '经营年限全国同行前5%', '华泰证券投资', '绝对控股9家公司', '战略性新兴领域创新能力', '拥有高价值专利', '专利授权量同领域前500', '技术布局行业领先', '拥有工艺创新能力', '拥有自主品牌', '大学生就业贡献']",应届生-电子工程师,深圳科安达电子科技,"['22.54691', '114.076965']",166881274,6-8千,深圳市-福田区,本科,无需经验,已上市,通信/电信/网络设备,1.76668E+12,6,8,7,广东省,福田区,广东省深圳市福田区华富街道深圳中心公园深圳中心公园D1区,4,0
"['大学生就业贡献', '知名品牌供应商', '上市企业供应商', '科技型中小企业', '国企供应商', '战略性新兴领域创新能力', '拥有节能环保技术', '拥有发明专利', '专利申请量同领域前30%', '技术布局优于同行', '拥有绿色资质']",软件工程师,深圳禹航空间技术,"['22.497649', '113.921967']",162457212,6-8千,深圳市-南山区,本科,1年及以上,民营,计算机软件,1.76035E+12,6,8,7,广东省,南山区,广东省深圳市南山区招商街道南海大道city花园深圳市南山区花园城三期幼儿园,4,1
"['创新型中小企业', '2024年专利授权量同比高速增长', '拥有高价值专利', '国企供应商', '高新技术企业', '小巨人企业', '科技型中小企业', '国家知识产权优势企业', '政府供应商', '经营年限全国同行前5%', '战略投资融资', '绝对控股1家公司', '战略性新兴领域创新能力', '技术布局优于同行', '拥有自主品牌', '大学生就业贡献']",2026届实习生-C开发工程师,深圳昂楷科技,"['22.533623', '113.90606']",169433385,150元/天,深圳市-南山区,本科,在校生/应届生,民营,计算机服务(系统、数据服务、维修),1.76374E+12,3.3,3.3,3.3,广东省,南山区,广东省深圳市南山区南山街道客肴(龙海家园分店)龙海家园中区,4,0
"['创新型中小企业', '拥有节能环保技术', '外商投资企业', '战略性新兴领域创新能力', '拥有国际专利', '专利授权量同领域前10%', '技术布局行业领先', '拥有绿色低碳技术', '拥有自主品牌', '大学生就业贡献']",2026届校招-测试工程师,法雷奥新能源汽车（深圳）,"['22.668433', '113.836487']",169813825,8千-1.1万·13薪,深圳市-宝安区,本科,在校生/应届生,外资（欧美）,汽车,1.76579E+12,7.4,10.2,8.8,广东省,宝安区,广东省深圳市宝安区福永街道深圳市博敏电子有限公司,4,0
"['小巨人企业', '拥有绿色资质', '拥有工艺创新能力', '拥有节能环保技术', '绝对控股4家公司', '高新技术企业', '专精特新企业', '经营年限全国同行前10%', '战略性新兴领域创新能力', '拥有发明专利', '专利授权量同领域前5%', '技术布局行业领先', '拥有绿色低碳技术', '拥有自主品牌', '大学生就业贡献']",windows测试开发,深圳市迈迪杰电子科技,"['22.57265', '113.945766']",166527010,6-8千,深圳市-南山区,本科,无需经验,民营,计算机硬件,1.76703E+12,6,8,7,广东省,南山区,广东省深圳市南山区西丽街道木屋烧烤(南山万科云城店)万科云城,4,0
"['旗下品牌同行前40%', '创新型中小企业', '国企供应商', '拥有节能环保技术', '知名品牌供应商', '上市企业供应商', '专利授权量同领域前50%', '专精特新企业', '政府供应商', '经营年限全国同行前10%', '战略性新兴领域创新能力', '拥有发明专利', '技术布局优于同行', '拥有自主品牌', '大学生就业贡献']",软件开发工程师（C++/Go方向）,深圳市众云网,"['22.550873', '113.943767']",168077015,1-1.8万·13薪,深圳市-南山区,本科,在校生/应届生,民营,计算机服务(系统、数据服务、维修),1.76337E+12,9.2,16.6,12.9,广东省,南山区,广东省深圳市南山区粤海街道高新中一道2号长园荟,4,0
"['连续4年专利授权量增长', '拥有高价值专利', '拥有节能环保技术', '国企供应商', '高新技术企业', '省级企业技术中心', '经营年限全国同行前10%', '绝对控股4家公司', '战略性新兴领域创新能力', '技术布局行业领先', '拥有绿色低碳技术', '拥有工艺创新能力', '拥有绿色资质', '拥有自主品牌', '大学生就业贡献']",软件工程师（深圳）,浙江长江汽车电子,"['22.687524', '114.341485']",153299717,1-2万·13薪,深圳市-坪山区,本科,1年及以上,合资,汽车,1.76709E+12,9.2,18.5,13.8,广东省,坪山区,广东省深圳市坪山区坪山街道坪山大道坪山公交场站,4,1
"['旗下品牌同行前5%', '连续3年专利申请量增长', '拥有节能环保技术', '知名品牌供应商', '上市企业供应商', '上市企业子公司', '高新技术企业', '国家企业技术中心', '双软认证企业', '央企供应商', '政府供应商', '经营年限全国同行前5%', '绝对控股4家公司', '战略性新兴领域创新能力', '拥有高价值专利', '技术布局行业领先', '拥有绿色低碳技术', '拥有工艺创新能力', '拥有绿色资质', '拥有自主品牌', '全国多家直营店', '大学生就业贡献']",XF205-硬件工程师(J11485),长园深瑞继保自动化,"['22.560286', '113.957053']",167259445,9千-1.1万·13薪,深圳市-南山区,本科,在校生/应届生,民营,仪器仪表/工业自动化,1.76597E+12,8.3,10.2,9.2,广东省,南山区,广东省深圳市南山区西丽街道宝深路松坪村,4,0
"['事业单位', '绝对控股1家公司']",软件工程师,深圳国际量子研究院,"['22.510885', '114.06121']",167064586,1.2-2.4万,深圳市-福田区,本科,1年及以上,事业单位,学术/科研,1.76492E+12,12,24,18,广东省,福田区,广东省深圳市福田区福保街道丽港湾,4,1
"['拥有节能环保技术', '战略性新兴领域创新能力', '拥有发明专利', '专利授权量同领域前30%', '技术布局行业领先', '拥有绿色低碳技术', '拥有工艺创新能力']",软件工程师（项目奖金+年假）,三力泰实业（深圳）,"['22.58868', '113.875491']",145836923,8千-1.6万,深圳市-宝安区,大专,1年,民营,电子技术/半导体/集成电路,1.76597E+12,8,16,12,广东省,宝安区,广东省深圳市宝安区西乡街道宝民二路151号宝安农贸批发市场,3,1
"['拥有节能环保技术', '外商投资企业', '高新技术企业', '省级工程技术研究中心', '上市企业供应商', '海关高级认证', '经营年限全国同行前5%', '战略性新兴领域创新能力', '拥有高价值专利', '专利授权量同领域前5%', '技术布局行业领先', '拥有绿色低碳技术', '拥有工艺创新能力', '拥有绿色资质', '拥有自主品牌', '大学生就业贡献']",26校招-初级测试工程师,法雷奥汽车内部控制（深圳）,"['22.668015', '113.838242']",169193454,1.1-1.5万·14薪,深圳市-宝安区,本科,在校生/应届生,外资（欧美）,汽车,1.76277E+12,9.4,12.9,11.1,广东省,宝安区,广东省深圳市宝安区福永街道龙中路,4,0
