公司标签,职位名称,公司名称,经纬度,jobid,薪资,城市,学历要求,经验要求,公司性质,行业,发布时间,薪资下限(k),薪资上限(k),平均薪资(k),省份,区域,详细地址,学历等级,经验年限
['大学生就业贡献'],物联网工程师（初级/中级）,北京骐骥优才科技,"['30.658944', '104.08633']",169591235,7千-1.1万·13薪,成都-锦江区,本科,1年及以上,民营,专业服务(咨询、人力资源、财会),2025-12-01 22:02:41,6.5,10.2,8.3,四川省,锦江区,四川省成都市锦江区书院街街道思维源邸,4.0,1.0
['大学生就业贡献'],硬件工程师,石家庄鸣迅信息技术,"['30.582084', '104.068342']",162662795,8千-1万·13薪,成都,本科,无需经验,民营,计算机软件,2025-12-29 23:33:01,7.4,9.2,8.3,四川省,武侯区,四川省成都市武侯区桂溪街道天府大道北段成都高新技术产业开发区(南区),4.0,0.0
['大学生就业贡献'],硬件开发工程师,成都融御歆信息技术,"['30.547122', '104.06545']",167450231,6-7千,成都-高新区,本科,1年及以上,民营,计算机软件,2025-12-30 08:03:46,6.0,7.0,6.5,四川省,武侯区,四川省成都市武侯区桂溪街道萃华路119号花样年福年广场,4.0,1.0
['事业单位'],产品研发部-嵌入式硬件工程师（关节研发）,天府绛溪实验室,"['30.288917', '104.388153']",166597936,,成都,硕士,无需经验,事业单位,学术/科研,2025-10-28 14:34:49,,,,四川省,简阳市,四川省成都市简阳市草池街道国际科教园小学(建设中),5.0,0.0
['大学生就业贡献'],物联网工程师,西安布质科技,"['30.553797', '104.071514']",158651002,7千-1.2万,成都-高新区,大专,无需经验,民营,电子技术/半导体/集成电路,2025-12-26 14:58:47,7.0,12.0,9.5,四川省,武侯区,四川省成都市武侯区桂溪街道天鹅湖花园(南区)天鹅湖花园南区,3.0,0.0
['大学生就业贡献'],QT开发,成都融御歆信息技术,"['30.547122', '104.06545']",167399139,6-9千,成都-高新区,本科,1年及以上,民营,计算机软件,2025-12-30 08:03:46,6.0,9.0,7.5,四川省,武侯区,四川省成都市武侯区桂溪街道萃华路119号花样年福年广场,4.0,1.0
['大学生就业贡献'],电子工程师,成都睿工智能控制技术,"['30.679401', '104.072192']",168833369,5-7千,成都-青羊区,大专,无需经验,民营,建筑/建材/工程,2025-11-05 09:32:29,5.0,7.0,6.0,四川省,金牛区,四川省成都市金牛区荷花池街道人民北路一段腾云楼宾馆,3.0,0.0
['大学生就业贡献'],电子工程师,四川进拓创力机械设备,"['30.620771', '104.010608']",152104538,4-6千,成都-武侯区,大专,无需经验,民营,原材料和加工,2025-12-31 09:15:26,4.0,6.0,5.0,四川省,武侯区,四川省成都市武侯区簇锦街道太平园路大合仓,3.0,0.0
['大学生就业贡献'],电子工程师,成都至诚云连通信科技,"['30.685917', '104.150751']",164308995,4-8千,成都-成华区,大专,无需经验,民营,通信/电信/网络设备,2025-12-31 09:05:29,4.0,8.0,6.0,四川省,成华区,四川省成都市成华区二仙桥街道成华大道十里店路,3.0,0.0
['大学生就业贡献'],硬件工程师,郑州多弥电子科技,"['30.662924', '104.076699']",165074701,8千-1.2万,成都-锦江区,大专,无需经验,民营,电子技术/半导体/集成电路,2025-12-29 10:16:23,8.0,12.0,10.0,四川省,锦江区,四川省成都市锦江区书院街街道三星手机体验店(沃特酒店北)成都亿啡丽呈酒店(春熙路太古里店),3.0,0.0
['大学生就业贡献'],硬件工程师助理,四川新智极机械,"['30.713469', '104.034868']",159733937,5-8千·13薪,成都-金牛区,大专,无需经验,民营,电子技术/半导体/集成电路,2025-12-18 09:06:48,4.6,7.4,6.0,四川省,金牛区,四川省成都市金牛区沙河源街道中环路交大路段万贯机电城C区,3.0,0.0
['大学生就业贡献'],电子工程师助理,内蒙古朝正机械设备,"['30.821817', '103.927688']",167536631,6-8千,成都-郫都区,大专,无需经验,民营,计算机软件,2025-12-31 09:14:49,6.0,8.0,7.0,四川省,郫都区,四川省成都市郫都区红光街道长渔路,3.0,0.0
"['拥有绿色资质', '绝对控股1家公司', '科技型中小企业', '拥有工艺创新能力']",软件算法工程师,飞秒创芯（成都）光电技术,"['30.414722', '104.116381']",169063025,1-2万,成都-天府新区,本科,1年及以上,民营,电子技术/半导体/集成电路,2025-11-04 10:00:10,10.0,20.0,15.0,四川省,双流区,四川省成都市双流区兴隆街道鹿溪口北路,4.0,1.0
['大学生就业贡献'],物联网工程师助理,四川科达锐信息技术,"['30.565569', '104.281814']",169342916,5-7千·13薪,成都,大专,无需经验,民营,计算机软件,2025-11-17 17:50:41,4.6,6.5,5.5,四川省,龙泉驿区,四川省成都市龙泉驿区龙泉街道电建园,3.0,0.0
['大学生就业贡献'],通信软件测试,四川信诺智达通信技术,"['30.660219', '104.105837']",167238650,3-6千,成都-成华区,本科,无需经验,民营,计算机软件,2025-12-22 09:05:31,3.0,6.0,4.5,四川省,成华区,四川省成都市成华区双桥子街道新鸿社区,4.0,0.0
[],软件开发工程师（六险一金）,深圳众芯优创科技,"['30.78979', '103.879466']",169801590,1.7-2.4万·15薪,成都-郫都区,本科,无需经验,民营,计算机软件,2025-12-13 09:43:41,13.6,19.2,16.4,四川省,郫都区,四川省成都市郫都区郫筒街道花样年香门第南区,4.0,0.0
['大学生就业贡献'],软件测试工程师+六险一金+14薪,内蒙古小草人力资源服务,"['30.771712', '103.903199']",167884693,2-4万,成都,本科,无需经验,民营,专业服务(咨询、人力资源、财会),2025-10-20 18:24:34,20.0,40.0,30.0,四川省,郫都区,四川省成都市郫都区合作街道天源路成都高新技术产业开发区(西区),4.0,0.0
"['拥有高价值专利', '大学生就业贡献', '拥有节能环保技术', '国有企业', '国企供应商', '知名品牌供应商', '院校供应商', '央企子公司', '高新技术企业', '创新型中小企业', '专精特新企业', '上市企业供应商', '政府供应商', '经营年限全国同行前5%', '天使轮融资', '战略性新兴领域创新能力', '专利授权量同领域前5%', '技术布局行业领先', '拥有工艺创新能力', '拥有绿色资质', '拥有自主品牌']",仪器工程师（国企）,成都星云智联科技,"['30.69643', '104.05715']",169478390,8千-1万,成都-金牛区,本科,无需经验,国企,计算机软件,2025-12-26 11:32:53,8.0,10.0,9.0,四川省,金牛区,四川省成都市金牛区九里堤街道西南交通大学九里校区,4.0,0.0
['大学生就业贡献'],软件开发工程师（六险一金+14薪打底）,内蒙古小草人力资源服务,"['30.876441', '103.741007']",169104918,1.5-2.5万·14薪,成都-郫都区,本科,无需经验,民营,专业服务(咨询、人力资源、财会),2025-11-05 14:40:58,12.9,21.4,17.1,四川省,郫都区,四川省成都市郫都区友爱镇永和路,4.0,0.0
[],软件工程师（15薪+双休）,深圳众芯优创科技,"['30.875854', '103.741271']",164520350,2-4万·14薪,成都-郫都区,本科,无需经验,民营,计算机软件,2025-12-31 09:26:18,17.1,34.3,25.7,四川省,郫都区,四川省成都市郫都区友爱镇永和路,4.0,0.0
"['国企供应商', '专利授权量同领域前5%', '专精特新企业', '创新型中小企业', '拥有节能环保技术', '知名品牌供应商', '国有企业', '高新技术企业', '政府供应商', '守合同重信用企业', '经营年限全国同行前15%', 'A轮融资', '战略性新兴领域创新能力', '拥有高价值专利', '技术布局行业领先', '拥有工艺创新能力', '拥有绿色资质', '拥有自主品牌', '旗下品牌同行前5%', '全国多家直营店', '大学生就业贡献']",linux应用开发工程师,四川湖山电器,"['30.559795', '104.070278']",163412611,8千-1.5万,成都-武侯区,本科,无需经验,国企,电子技术/半导体/集成电路,2025-11-03 17:43:43,8.0,15.0,11.5,四川省,武侯区,四川省成都市武侯区桂溪街道天鹅湖花园(北苑)四川广播电视台,4.0,0.0
['大学生就业贡献'],助理电子工程师+双休,四川新智极机械,"['30.713469', '104.034868']",160761539,5-8千,成都-金牛区,大专,无需经验,民营,电子技术/半导体/集成电路,2025-12-18 09:06:48,5.0,8.0,6.5,四川省,金牛区,四川省成都市金牛区沙河源街道中环路交大路段万贯机电城C区,3.0,0.0
['大学生就业贡献'],车载测试工程师,成都至诚云连通信科技,"['30.685917', '104.150751']",167261902,5-8千·13薪,成都-成华区,大专,无需经验,民营,通信/电信/网络设备,2025-12-31 09:05:29,4.6,7.4,6.0,四川省,成华区,四川省成都市成华区二仙桥街道成华大道十里店路,3.0,0.0
['大学生就业贡献'],测试工程师/实习生,四川进拓创力机械设备,"['30.620771', '104.010608']",152104285,3-5千,成都-武侯区,大专,无需经验,民营,原材料和加工,2025-12-31 09:15:26,3.0,5.0,4.0,四川省,武侯区,四川省成都市武侯区簇锦街道太平园路大合仓,3.0,0.0
"['拥有绿色资质', '国企供应商', '经营年限全国同行前20%', '科技型中小企业', '战略性新兴领域创新能力', '拥有专利', '拥有自主品牌', '大学生就业贡献']",硬件测试工程师7000+,四川畅讯建设工程,"['30.513995', '104.059227']",168699786,7-8千,成都-高新区,大专,无需经验,民营,通信/电信/网络设备,2025-12-31 09:10:28,7.0,8.0,7.5,四川省,双流区,四川省成都市双流区华阳街道安公路三段华南苑二期,3.0,0.0
"['科技型中小企业', '大学生就业贡献']",软件开发工程师,成都安可提科技,"['30.467461', '104.004231']",170000016,1-2万,成都-双流区,本科,在校生/应届生,民营,计算机软件,2025-12-25 17:33:58,10.0,20.0,15.0,四川省,双流区,四川省成都市双流区黄甲街道物联一路成都市质量技术监督检验检测服务中心,4.0,0.0
['大学生就业贡献'],测试双休,成都禄景合科技,"['30.639418', '104.120696']",169948659,6千-1万·13薪,成都-锦江区,大专,无需经验,民营,计算机软件,2025-12-23 11:05:34,5.5,9.2,7.4,四川省,成华区,四川省成都市成华区万年场街道成都市现代职业技术学校(双桂路校区),3.0,0.0
['大学生就业贡献'],硬件测试助理工程师,成都至诚云连通信科技,"['30.685917', '104.150751']",164308315,5-8千,成都-成华区,大专,无需经验,民营,通信/电信/网络设备,2025-12-31 09:05:29,5.0,8.0,6.5,四川省,成华区,四川省成都市成华区二仙桥街道成华大道十里店路,3.0,0.0
"['技术布局优于同行', '战略性新兴领域创新能力', '拥有专利', '专利授权量同领域前30%', '拥有绿色资质', '外商投资企业', '经营年限全国同行前5%', '大学生就业贡献']",日本总部工作 软件工程师,阿迩贝司机电技术（上海）,"['31.226847', '121.430451']",156710027,1.1-1.3万,上海-长宁区,本科,在校生/应届生,外资（非欧美）,机械/设备/重工,2025-11-24 11:10:32,11.0,13.0,12.0,上海市,静安区,上海市静安区曹家渡街道静安丽舍(北区)金融街·融御,4.0,0.0
['大学生就业贡献'],电子工程师,北京览鸿科技,"['30.621846', '104.074385']",150216864,8千-1.3万,成都,大专,无需经验,民营,计算机软件,2025-12-29 09:59:03,8.0,13.0,10.5,四川省,武侯区,四川省成都市武侯区玉林街道棕兰苑(林荫广场),3.0,0.0
[],电子工程师助理,上海普拉齐兹科技,"['30.565716', '104.065116']",162802491,8千-1.6万,成都,本科,无需经验,民营,电子技术/半导体/集成电路,2025-12-31 10:46:12,8.0,16.0,12.0,四川省,武侯区,四川省成都市武侯区桂溪街道G4202成都绕城高速成都高新技术产业开发区(南区),4.0,0.0
['大学生就业贡献'],电子工程师,郑州如森信息科技,"['30.582795', '104.073597']",150877388,7.5千-1.1万,成都-高新区,大专,无需经验,民营,计算机软件,2025-09-15 08:42:03,7.5,11.0,9.2,四川省,武侯区,四川省成都市武侯区桂溪街道锦泰路交子公园,3.0,0.0
"['上市企业供应商', '旗下品牌同行前40%', '知名品牌供应商', '拥有绿色资质', '拥有节能环保技术', '上市企业子公司', '高新技术企业', '国企供应商', '经营年限全国同行前5%', '战略投资融资', '战略性新兴领域创新能力', '拥有高价值专利', '专利授权量同领域前5%', '技术布局行业领先', '拥有绿色低碳技术', '拥有工艺创新能力', '拥有自主品牌', '大学生就业贡献']",校招-测试工程师,成都国星通信,"['30.739093', '103.975585']",167724123,20-23万/年,成都,硕士,无需经验,已上市,通信/电信/网络设备,2025-12-18 09:46:01,16.7,19.2,17.9,四川省,郫都区,四川省成都市郫都区合作街道萃峰国际·海棠湾成都高新技术产业开发区(西区),5.0,0.0
['大学生就业贡献'],5g核心网工程师助理,四川科达锐信息技术,"['30.565569', '104.281814']",169342441,5-6千·13薪,成都,本科,无需经验,民营,计算机软件,2025-11-17 17:33:53,4.6,5.5,5.1,四川省,龙泉驿区,四川省成都市龙泉驿区龙泉街道电建园,4.0,0.0
"['旗下品牌同行前40%', '央企供应商', '知名品牌供应商', '拥有绿色资质', '高新技术企业', '瞪羚企业', '科技型中小企业', '专精特新企业', '守合同重信用企业', '经营年限全国同行前10%', '天使轮融资', '绝对控股1家公司', '战略性新兴领域创新能力', '拥有发明专利', '专利授权量同领域前10%', '技术布局行业领先', '拥有工艺创新能力', '拥有自主品牌', '大学生就业贡献']",算法工程师,成都众志天成科技,"['30.752632', '103.961747']",169888860,1-2万·13薪,成都-郫都区,硕士,无需经验,民营,电子技术/半导体/集成电路,2025-12-18 15:56:19,9.2,18.5,13.8,四川省,郫都区,四川省成都市郫都区犀浦街道盛扬空中港湾豪格印象酒店,5.0,0.0
"['拥有绿色资质', '拥有节能环保技术', '国企供应商', '知名品牌供应商', '高新技术企业', '小巨人企业', '上市企业供应商', '经营年限全国同行前5%', '绝对控股2家公司', '战略性新兴领域创新能力', '拥有高价值专利', '专利授权量同领域前5%', '技术布局行业领先', '拥有工艺创新能力', '拥有自主品牌', '大学生就业贡献']",QT研发工程师,成都熊谷加世电器,"['30.764109', '103.916966']",151348362,10-15万/年,成都-郫都区,本科,1年及以上,民营,机械/设备/重工,2025-11-22 11:53:45,8.3,12.5,10.4,四川省,郫都区,四川省成都市郫都区合作街道合作路900号富士康科技集团成都科技园,4.0,1.0
